한글보통명,위도,경도
멧돼지,37.8800553,128.3342662
멧토끼,35.47575023,126.6580725
고라니,36.59058332,127.3709889
고라니,35.0692503,126.2740172
멧토끼,36.70104098,126.410038
청설모,35.31866701,127.4001557
너구리,35.33563922,127.408239
고라니,35.1607226,127.4221835
너구리,37.79963859,127.6762386
너구리,34.97267646,126.4777954
오소리,37.74400526,127.6169526
멧토끼,36.6136668,128.9135996
오소리,37.89127751,128.3018217
고라니,36.60499519,126.5365669
멧토끼,36.54124997,126.9794334
고라니,37.65211087,127.9799053
고라니,37.89455527,128.1053774
너구리,35.07588919,126.2783227
멧돼지,37.62736082,127.3604109
멧토끼,37.88377752,128.4091273
멧돼지,34.94456035,126.3926963
두더지,35.39815023,126.4946449
멧돼지,35.60447242,126.7844892
노루,37.82491639,127.9642386
고라니,35.17980595,127.6137112
너구리,35.07502809,126.3624338
고라니,36.61199726,127.9618137
두더지,36.5626111,127.2990722
너구리,35.12872251,126.2578783
고라니,36.59008328,126.9287112
고라니,35.13419472,126.2563505
다람쥐,35.45200023,126.5688365
등줄쥐,37.90430522,127.606433
고라니,37.97372189,127.9228496
두더지,37.82913858,127.6864053
고라니,37.9524442,128.7606827
두더지,36.57849999,127.3046278
고라니,36.6049713,126.5365577
두더지,36.72624515,129.3947366
고라니,35.31275033,127.3727669
고라니,35.14002807,126.3428227
두더지,34.92402425,126.4225705
고라니,35.40670866,127.6152223
멧돼지,35.27286139,126.6054893
고라니,37.90780526,127.9805996
너구리,35.20475027,126.3640726
고라니,35.47613632,126.5096171
고라니,36.73127016,126.5782838
멧돼지,36.54480556,127.3171
두더지,37.98863851,127.4619887
고라니,36.53400289,128.5193164
두더지,37.88866644,128.7157105
두더지,36.55153629,129.2797881
두더지,35.12647251,126.3259616
두더지,37.69636362,127.7161358
고라니,36.53475289,128.5170469
고라니,37.79294413,127.6371275
너구리,36.56197789,128.6029053
두더지,35.13275029,126.3307394
두더지,36.56655555,127.2589611
고라니,35.20024756,127.0752641
멧돼지,35.2728781,127.0593252
두더지,35.14580585,126.3384893
오소리,35.28533639,126.6773973
작은땃쥐,37.90147189,127.6482664
고라니,35.51297245,126.7681836
고라니,37.92699967,127.799933
고라니,35.0771114,126.1776005
두더지,36.69249324,126.8200726
고라니,37.97805521,127.7298775
두더지,35.20085868,127.1649197
오소리,35.1946948,127.3379891
흰배윗수염박쥐,35.07694473,126.1776005
고라니,35.20700027,126.329156
고라니,36.56655555,127.2589611
청설모,36.61048329,127.0611779
청설모,35.2160836,126.3218504
멧돼지,35.30456333,126.6414212
족제비,35.56019467,126.9854891
멧돼지,35.16191706,127.5690168
청설모,36.5965556,127.9509054
우수리박쥐,35.27024198,126.9388836
멧돼지,35.18805592,127.2818502
고라니,35.26772253,126.9337948
고라니,37.83822191,127.7405719
고라니,35.52700025,127.0215308
멧돼지,36.52592825,129.2999528
고라니,36.55267773,126.8024501
멧돼지,37.89449971,128.0782385
멧돼지,37.62616918,127.6441943
고라니,35.32861144,127.4074057
두더지,35.2371947,126.3167671
두더지,36.54494443,127.2834333
두더지,34.95619729,126.4718632
고라니,35.22144755,127.0966141
두더지,35.32850864,127.1809335
너구리,35.35677811,127.4454612
고라니,35.23647248,126.3223226
멧돼지,37.69135806,127.6991053
고라니,35.60464745,127.0922697
우수리땃쥐,35.52245026,127.1497558
멧돼지,36.73422682,126.5891994
멧돼지,37.79899969,127.6137664
오소리,37.63498026,127.2776805
청설모,36.54574999,127.2834333
오소리,35.21158363,126.7177392
두더지,35.21725027,126.3532949
우수리땃쥐,36.69054348,129.3352062
다람쥐,35.42921419,127.3603196
오소리,37.93966637,128.0765441
노루,37.97136085,128.6256551
오소리,35.51072252,127.5867668
우수리땃쥐,36.57460844,128.641208
고라니,37.96808308,128.6492383
청설모,35.14219484,127.6503223
고라니,37.71164972,127.680733
고라니,35.13025029,126.2945727
멧돼지,36.59202782,127.9139331
멧토끼,36.6605557,129.1835995
고라니,35.12727807,126.3102394
고라니,36.54799999,127.28335
고라니,36.67927774,127.2876278
고라니,35.17988925,127.2761002
고라니,35.22758372,127.7159334
멧돼지,35.61132803,127.3098862
너구리,35.28535582,126.4361032
고라니,35.3365281,127.2405919
고라니,35.4516864,127.2827752
너구리,36.42116687,129.0974607
오소리,35.53396415,127.2264419
너구리,35.40950024,126.6496281
두더지,36.6989663,126.8233187
청설모,37.80291636,127.6104886
고라니,35.41400024,126.6375725
다람쥐,35.34187915,126.6705642
너구리,34.88908843,126.4315055
오소리,37.92347196,128.5194606
고라니,35.60736689,127.032978
두더지,36.54644443,127.2825167
고라니,35.54866689,126.8040448
너구리,36.31311133,129.0245996
오소리,37.93197191,127.9634052
너구리,35.46883356,126.6367392
멧돼지,37.70003303,127.4553248
멧돼지,35.29969477,127.2591002
집박쥐,36.65222236,129.065544
대륙쇠큰수염박쥐,35.33658642,127.1793974
두더지,35.43675864,127.4345057
고라니,36.31183357,129.2523773
고라니,36.52748354,126.4935016
고라니,35.27197249,126.4884421
청설모,35.26441705,127.7466834
다람쥐,35.46883356,126.6367392
다람쥐,35.27841421,127.0926169
노루,37.78108306,127.9616553
멧돼지,36.51497222,127.2819333
멧돼지,36.54866685,129.2397106
고라니,35.43341691,126.6291003
고라니,35.21700039,127.7256834
노루,37.94080529,128.4098217
노루,37.88619421,128.6699606
너구리,35.06880586,126.2271838
고라니,36.51346494,126.608501
두더지,36.65620853,126.8125954
고라니,34.91055646,126.2905625
너구리,35.48430579,126.7151003
멧돼지,37.67744419,127.8953219
멧밭쥐,36.69843547,126.8233559
고라니,35.18080593,127.3882113
너구리,37.86577745,127.5725443
멧토끼,36.63155557,127.6411277
고라니,35.39850026,126.7819892
멧밭쥐,37.99130517,127.3638776
고라니,35.19727815,127.3997391
멧돼지,37.91686088,128.7420716
두더지,36.65628853,126.8126932
두더지,35.48127801,126.7092114
오소리,36.51772222,127.2775167
고라니,35.50811141,127.5777112
고라니,35.42129744,126.4430893
고라니,35.42861135,126.7111559
족제비,37.94158305,128.2737941
우수리박쥐,36.65222236,129.065544
우수리박쥐,36.65222236,129.065544
오소리,35.45311133,126.5698892
고라니,37.89891634,127.6423497
노루,37.99055517,127.288072
너구리,35.42619468,126.7104892
고라니,35.58519466,126.9212947
고라니,35.47069198,127.6082279
고라니,35.20083372,127.6835446
노루,35.1324837,127.2288169
다람쥐,35.40344469,126.7221836
고라니,35.29575035,127.4505723
멧돼지,36.51422222,127.2754056
노루,36.59562504,127.9535498
고라니,36.51458333,127.2726556
고라니,35.35008364,127.2685724
족제비,36.48322241,129.1860995
멧돼지,35.40988914,126.7103781
족제비,35.5210558,126.9867113
다람쥐,35.43010032,127.6032196
오소리,35.5288058,126.9475169
너구리,35.12894485,127.6473223
오소리,35.35438138,126.8270861
두더지,35.34681526,126.6567173
두더지,35.40336136,126.7063225
노루,36.54316129,129.2720417
두더지,35.22091706,127.7357946
고라니,35.26905865,127.0755585
고라니,37.6868053,127.8716553
고라니,35.41925025,126.7147392
고라니,37.8149997,127.788933
오소리,36.51458333,127.2726556
멧토끼,35.52363912,126.7971559
너구리,35.42058358,126.7037114
오소리,35.31041701,127.3950169
고라니,37.97902746,127.9953774
고라니,37.92338856,127.7888219
청설모,35.34210915,126.6688092
청설모,35.32673921,127.2348835
멧토끼,36.55027797,129.3041551
두더지,37.63255806,127.5678554
멧토끼,36.5243963,129.3011153
두더지,35.40949753,127.4227834
청설모,35.45419474,127.4094307
고라니,35.4253058,126.7068225
족제비,37.9464442,128.7338772
고라니,37.94891631,127.5417942
족제비,35.47852804,127.0392947
두더지,36.51466667,127.2730167
고라니,37.63291643,127.8586553
오소리,35.53711135,126.9503502
너구리,35.42666691,126.7009059
오소리,35.34151639,126.8745073
멧돼지,35.34247254,127.2718224
두더지,35.00380589,126.3506283
멧돼지,35.053167,126.4933504
너구리,37.77769414,127.6482386
너구리,35.41461135,126.6424059
두더지,36.32244466,129.0102385
고라니,35.42666691,126.7009059
고라니,36.51733333,127.3027389
너구리,34.9873292,126.1500033
오소리,36.43441686,129.0711552
너구리,36.70752776,127.6295721
고라니,37.74433306,127.8991553
고라니,35.20275039,127.6741557
고라니,35.40194469,126.654017
멧돼지,35.37175031,127.2581558
고라니,37.81702744,127.3655165
고라니,35.21775037,127.539989
너구리,37.99808297,127.6994608
너구리,35.39566692,126.6416836
너구리,35.15447262,127.6316001
두더지,36.64655552,127.2218778
청설모,35.25657641,126.7633503
고라니,35.39566692,126.6416836
고라니,35.13350039,127.4973223
멧돼지,35.34269477,127.4140446
너구리,35.41094469,126.7024614
노루,35.25508029,126.7491923
두더지,37.89188863,128.4200717
족제비,37.99663861,128.4931551
청설모,34.96475341,126.4783062
고라니,36.51730557,127.3603778
멧돼지,37.93608305,128.3406273
청설모,36.74897236,129.3599772
청설모,37.90841641,128.4262106
두더지,35.44886134,126.6486836
고라니,35.19533372,127.6565168
두더지,37.93413865,128.743655
두더지,35.2787053,126.8399142
고라니,35.28628334,126.6323312
두더지,36.71570555,127.7296277
너구리,35.16655584,126.3388782
다람쥐,35.40577803,126.7585448
멧토끼,35.25662835,126.7563523
고라니,35.13091706,127.441128
노루,36.61230562,128.135772
두더지,36.5161389,127.3580167
고라니,37.83602748,127.8137942
고라니,35.46883356,126.6367392
두더지,36.59023618,128.2380304
두더지,35.41491692,126.7646559
고라니,37.7997497,127.7324886
너구리,36.5243963,129.3011153
멧돼지,37.89055529,128.3073773
멧돼지,36.63543909,126.7762879
멧돼지,37.98747189,127.8896274
고라니,35.56627806,127.5094612
고라니,36.51377779,127.3597945
족제비,36.7425556,128.2728497
두더지,35.41538914,126.7660448
두더지,36.57936354,126.6949274
고라니,35.36302809,127.268378
고라니,35.14061149,127.3305169
멧돼지,35.5692197,127.3171334
족제비,36.6909445,128.3557942
멧돼지,37.89986087,128.6508773
고라니,36.60329158,126.5374019
다람쥐,37.84674966,127.4443776
멧돼지,35.44597246,126.7662392
멧돼지,37.88874977,128.6654328
족제비,35.5468614,127.5701557
다람쥐,36.31044466,129.0194607
고라니,35.32603642,127.1589863
고라니,35.5457225,127.4442946
족제비,36.60603601,129.3852076
두더지,36.6304444,127.1559333
족제비,36.5198513,129.3171812
멧돼지,37.75863858,127.4905165
오소리,35.45795306,127.1764502
멧돼지,36.53628884,126.7642808
고라니,35.16588926,127.2744613
고라니,35.23830592,127.4092113
다람쥐,35.42816692,126.8152392
족제비,36.69144932,129.3226806
고라니,35.05255588,126.3667672
족제비,35.50574472,127.359614
오소리,37.64908308,127.8592108
너구리,35.41880582,126.8177392
고라니,36.60408602,126.5366591
족제비,35.5176336,127.3131251
고라니,35.45630578,126.5699671
고라니,36.52751993,126.4943219
너구리,35.42575026,126.8572948
노루,37.63491641,127.6787637
족제비,35.60058358,127.2613779
족제비,35.5176336,127.3131251
청설모,36.62983329,127.1560445
고라니,35.56627806,127.5094612
고라니,36.53522511,128.5199692
족제비,35.60956413,127.1860141
두더지,35.40266694,126.8733225
족제비,36.67377778,127.7231832
고라니,37.98899973,128.5599606
대륙쇠큰수염박쥐,35.2711892,126.9381586
우수리박쥐,36.65222236,129.065544
멧토끼,36.50169459,128.7836829
양박쥐,35.32369752,127.0017559
고라니,35.60979467,127.0530308
두더지,36.70108327,127.1387667
고라니,36.64711106,127.1410445
너구리,35.40091694,126.8610448
너구리,35.21997261,127.7237112
고라니,36.51317577,126.6083988
너구리,35.22669483,127.712989
족제비,35.14044474,126.486406
족제비,35.5468614,127.5701557
고라니,34.92936646,126.3541933
고라니,35.60172249,127.5661001
오소리,35.1888615,127.5797668
고라니,35.15788927,127.379378
고라니,35.55681694,127.3593362
멧돼지,36.56181396,128.1432943
족제비,36.7425556,128.2728497
멧돼지,35.53608356,126.8681003
두더지,35.3946947,126.7832114
족제비,36.6909445,128.3557942
멧토끼,35.58497244,126.9516002
청설모,37.86052745,127.5377665
너구리,34.91592645,126.2417494
고라니,35.48973086,127.5386834
멧돼지,35.53796137,127.1794835
청설모,37.73725802,127.3960443
족제비,35.19216696,126.5647115
두더지,34.96538229,126.4772512
노루,37.93277743,127.5955442
고라니,35.25602815,127.6313779
두더지,36.64722217,127.1398778
너구리,35.23180595,127.7479612
족제비,36.65861117,128.3164053
너구리,35.40530582,126.8412114
다람쥐,36.59131946,127.6325694
고라니,35.43938914,126.8027114
너구리,35.54933916,127.3422584
너구리,34.99934144,126.4008394
멧토끼,35.47416693,126.9866002
족제비,36.309028,129.0127385
족제비,36.40441687,129.1085718
멧돼지,37.88866644,128.7157105
멧돼지,36.64666662,127.1329889
족제비,36.42605576,129.0810718
고라니,35.43486136,126.7926003
고라니,37.98013862,128.5663495
두더지,37.93830529,128.408544
오소리,35.40125028,127.0445447
족제비,36.44133352,129.0556552
오소리,35.53335302,127.0232197
멧돼지,36.53975845,128.5965025
족제비,36.42347242,129.0785163
등줄쥐,35.17788918,126.4302671
고라니,35.4530558,126.7733225
고라니,37.79813858,127.6512108
족제비,36.47452797,129.101544
고라니,35.18238928,127.5990168
너구리,34.95361841,126.4414504
고라니,36.52717715,126.492753
고라니,34.91432229,126.2889505
두더지,37.71373028,127.6579664
고라니,36.73049994,127.2024889
족제비,37.79761078,127.373072
다람쥐,37.91222191,127.9739885
오소리,36.7093723,128.6331163
대륙쇠큰수염박쥐,35.33114751,126.9685253
너구리,35.60465303,127.3621057
고라니,36.63746988,129.2740737
고라니,35.36163921,127.3687947
족제비,36.74038891,128.0887387
고라니,37.9124997,127.9826829
족제비,36.61908327,126.852714
다람쥐,35.29797418,126.8321481
두더지,36.7376666,127.1989333
족제비,36.52983065,128.2728693
고라니,37.90836081,127.9813496
너구리,35.40975026,126.8381559
족제비,34.91238425,126.4537454
멧돼지,37.9484164,128.404794
다람쥐,36.68294439,127.2470722
멧돼지,35.35748631,126.0239977
족제비,34.95995535,126.4551182
고라니,37.91238858,127.9655996
집박쥐,35.61393911,127.0285558
다람쥐,35.40200026,126.7692948
족제비,36.61308339,128.1348165
고라니,36.59804726,127.932647
오소리,37.89616637,127.9408774
족제비,37.7236858,127.4058498
고라니,35.0936114,126.1873505
다람쥐,36.64720237,129.2535873
족제비,37.74754969,127.4351331
멧돼지,37.72025524,127.2959248
두더지,36.74655549,127.2164056
족제비,35.53169468,126.9819613
고라니,37.91855522,127.6788775
고라니,37.90188858,127.9442663
멧돼지,34.91925339,126.0617195
고라니,35.54294466,126.800017
족제비,35.02652809,126.2350727
노루,37.79349971,127.8016553
족제비,35.09094473,126.1599338
너구리,36.42258353,129.0787663
멧토끼,35.44875024,126.7673503
너구리,36.74655549,127.2164056
족제비,35.47058356,126.7065448
고라니,37.91047191,127.9290996
고라니,37.65361086,127.7970997
고라니,36.54414269,129.3061092
족제비,35.40663914,126.6793503
고라니,37.90538858,127.9120164
족제비,36.60059162,127.0142057
고라니,35.3292808,126.3926393
고라니,35.16919483,127.564489
두더지,37.80969415,127.8567108
족제비,35.07816698,126.3527394
오소리,35.36604137,126.7210361
너구리,35.39327801,126.4919476
오소리,37.90191636,127.9491274
고라니,36.59012965,126.742401
오소리,37.88502747,127.8165719
너구리,37.87688862,128.2934885
족제비,36.6864563,126.7680243
오소리,36.5446024,129.2757817
족제비,36.71780548,126.9421557
멧돼지,35.1990809,127.0467836
오소리,36.73113515,129.3950641
멧돼지,37.91913858,127.9688218
고라니,36.57976105,126.786114
멧돼지,37.69581915,127.4927804
다람쥐,37.79961081,127.6699053
너구리,36.73899994,127.2303778
다람쥐,35.44377802,126.7613781
멧돼지,35.23108371,127.6159612
두더지,35.34054,126.8730553
너구리,37.94213857,127.9399052
고라니,36.74061105,127.2342111
오소리,35.34169,126.8749681
고라니,35.60361131,126.7912114
고라니,35.27894478,127.3807113
고라니,36.52076189,126.7257724
멧돼지,37.94177746,127.9386552
너구리,36.63736238,129.2742256
멧돼지,37.87580525,127.8445997
고라니,37.77927751,127.9634053
멧돼지,35.30183027,126.6426054
노루,35.25578223,126.7497323
오소리,36.53905568,128.5967747
고라니,37.87822192,127.893933
두더지,36.69041662,127.2421556
멧돼지,37.81386078,127.4291554
너구리,35.60438908,126.6617392
멧돼지,37.79369415,127.8077942
고라니,36.61855571,129.1731551
고라니,37.95424968,127.8952107
고라니,37.7772497,127.6950442
고라니,35.28482639,126.6808561
청설모,35.18294481,127.3609335
고라니,36.74341663,127.4308499
너구리,35.26344481,127.6061001
오소리,35.32966968,126.3927726
두더지,37.97880524,127.9678774
멧돼지,35.25621529,126.7498981
다람쥐,36.64923765,129.2657367
고라니,36.68163884,127.2484056
족제비,37.99477749,128.3144606
멧돼지,35.40838364,127.4337112
너구리,34.97825922,126.2670883
고라니,36.52326109,127.0968196
고라니,35.34208137,126.6700492
두더지,36.56599438,126.7537419
고라니,35.08630585,126.1656005
멧돼지,37.97349967,127.9218774
두더지,35.28428222,126.6748453
다람쥐,35.48447244,126.6360448
멧토끼,35.60738908,126.6345448
멧돼지,37.8039441,127.2639331
고라니,37.84633302,127.7112386
두더지,37.96727745,127.8886274
고라니,37.76588862,127.943433
오소리,37.95783309,128.7609327
고라니,35.44094467,126.629267
두더지,36.67166663,127.2357667
고라니,36.74138891,128.0876276
고라니,36.52326109,127.0968196
청설모,37.93127743,127.5953497
고라니,36.52740132,126.4940291
고라니,37.73116639,127.7799053
두더지,37.81452744,127.3675998
두더지,37.83463856,127.4890165
고라니,35.5339169,126.8406559
멧돼지,37.98597186,127.6343219
두더지,36.53765554,127.0966584
고라니,36.67677774,127.2439889
너구리,37.76394412,127.4064609
오소리,35.28449222,126.6762992
너구리,36.59180551,126.9083223
청설모,35.51194471,127.253878
고라니,36.55961678,128.570808
고라니,36.53754165,127.0974834
오소리,35.5256669,126.8829336
고라니,35.27005593,127.6285446
고라니,36.6555602,126.8448826
두더지,36.53727498,127.1011196
두더지,35.35024721,126.7318273
고라니,37.89774972,128.1846274
두더지,36.67116662,127.1972389
고라니,37.80449969,127.6559608
고라니,36.57409164,127.0592696
다람쥐,37.64074414,127.3267581
오소리,37.6790525,127.6358137
두더지,37.95011087,128.7607939
너구리,35.51430578,126.6812114
두더지,36.68391408,126.7671048
고라니,37.6530386,127.462747
고라니,36.57224719,127.0691862
다람쥐,35.3410672,126.6564173
청설모,35.2023615,127.6610168
너구리,34.94956534,126.3258594
고라니,35.32783359,126.5372393
두더지,36.69672217,127.1994056
족제비,35.61268633,127.0484141
고라니,35.53219473,127.505489
고라니,35.20305592,127.3618224
고라니,37.84030525,127.6912386
고라니,36.61016385,127.0607807
고라니,37.97158298,127.6814053
청설모,37.88052742,127.3555998
두더지,35.17327815,127.3904613
오소리,37.90727742,127.388072
오소리,36.25483358,129.1566829
멧돼지,36.6085194,127.0543307
오소리,36.69436106,127.1947111
고라니,35.14555587,126.5629893
두더지,35.452503,126.5693337
고라니,37.96155525,128.1167107
청설모,37.95966639,128.3630717
고라니,36.60595829,127.0515862
너구리,34.95577032,126.1360513
너구리,36.69522071,129.3339515
우수리박쥐,36.65222236,129.065544
고라니,36.60527228,128.175247
오소리,35.17880594,127.4899612
고라니,36.60542218,127.0508751
멧돼지,36.69383328,127.19485
오소리,37.63975805,127.4406359
두더지,36.57743052,127.037939
너구리,36.56152497,127.0286223
두더지,35.48275578,126.5750031
고라니,36.59770548,126.6282808
청설모,36.71766661,127.1452389
고라니,35.15013928,127.5293779
고라니,36.58969439,126.9290168
노루,37.93608308,128.5599606
고라니,35.48418078,126.5753475
고라니,35.19508369,127.3462113
청설모,36.56152497,127.0286223
멧돼지,36.63980561,128.118572
멧돼지,37.83988857,127.6315719
멧돼지,37.64157472,127.5246054
고라니,35.56608082,127.318514
멧돼지,36.51991852,129.3001556
고라니,36.50639103,126.39866
멧돼지,36.7420278,128.0879609
고라니,36.56208608,127.0285334
멧돼지,37.84994412,127.6528219
멧돼지,36.72344437,127.1486
두더지,36.56354164,127.0296612
고라니,37.92838866,128.7941272
고라니,35.30025027,126.6097393
오소리,35.23433368,127.3520447
고라니,35.42502805,126.9689613
청설모,37.95216638,128.2932384
멧돼지,35.56275029,127.5959612
너구리,36.60389728,128.1755831
오소리,37.74066081,127.525922
고라니,35.48126133,126.5754364
멧돼지,36.56176941,127.027614
고라니,36.72436104,127.1491833
멧돼지,35.24732255,127.0824669
멧돼지,35.34223357,126.4544115
오소리,35.56263912,126.9888224
고라니,36.59461127,129.2192384
두더지,36.68205553,127.4149611
멧돼지,36.52730275,127.0124973
고라니,35.05375033,126.4938226
두더지,37.67154694,127.541847
고라니,35.22963928,127.7214334
너구리,35.57025858,127.240903
멧돼지,37.89497199,128.693655
멧돼지,36.52439998,127.0110557
두더지,36.64966663,127.2142667
청설모,37.90797187,127.5412943
고라니,37.97699966,127.8160719
멧돼지,36.54999962,129.2771098
다람쥐,36.52339998,127.0105668
노루,37.95966639,128.3630717
집박쥐,35.45663364,127.5750557
멧돼지,37.86991631,127.2702387
고라니,36.52323054,127.0104223
청설모,36.64347218,127.2385445
두더지,36.56191464,126.5637174
너구리,34.89307033,126.0520595
멧돼지,36.52478054,127.0081251
너구리,35.20511138,126.341906
다람쥐,35.59741694,127.5192112
오소리,35.54772251,127.5856557
두더지,36.68553602,126.7680418
다람쥐,37.980833,127.8994052
노루,36.63657781,127.9050581
멧돼지,36.52454164,127.0080251
두더지,35.60308914,127.2596112
멧돼지,36.64488885,127.2275167
오소리,35.46539744,126.5844781
오소리,36.52861575,129.2890187
두더지,36.64686238,129.2653934
두더지,36.5094472,127.0312501
오소리,35.51775021,126.5836281
너구리,37.83822191,127.7110997
고라니,37.8973053,128.3968217
고라니,36.50891942,127.0307862
고라니,36.29550023,129.0522385
두더지,35.29903529,126.8360511
청설모,35.44814473,127.269003
고라니,36.64924996,127.2251556
멧돼지,35.17977808,126.5316837
두더지,35.32795528,126.7864242
멧돼지,36.72071397,128.7015024
두더지,36.61638328,127.0344251
고라니,35.20511138,126.341906
오소리,37.9756664,128.5414884
멧돼지,35.49014474,127.5474807
오소리,37.80299969,127.6575442
고라니,35.36511143,127.3636002
다람쥐,36.60243051,127.0109973
고라니,36.64655552,127.2218778
고라니,35.56543358,127.1653419
멧돼지,36.69909452,128.6592441
두더지,36.59800829,127.0156973
오소리,37.99174968,128.0049607
오소리,35.467378,126.5815059
노루,37.76719412,127.4704054
너구리,35.52461134,126.7913225
멧토끼,36.55282268,129.2806156
고라니,36.74397227,128.3845719
고라니,35.51213912,126.8562114
청설모,36.60059162,127.0142057
고라니,35.17672259,127.4054058
오소리,36.64724996,127.1984611
우수리땃쥐,37.95294416,128.3422662
노루,37.85616638,127.9622663
오소리,36.57486128,129.1799328
너구리,37.86230524,127.6381553
오소리,36.60059162,127.0142057
멧돼지,35.49006972,127.2781474
오소리,35.52677799,126.6066836
멧돼지,37.96247197,128.6426272
오소리,36.50775018,129.1759884
멧돼지,36.60059162,127.0142057
고라니,36.64674996,127.1994611
청설모,36.7111861,127.7304055
고라니,36.60170551,127.0144168
너구리,36.26419468,129.0571829
두더지,35.55852807,127.594989
고라니,36.52413331,127.0693584
너구리,35.56018359,127.2674752
노루,35.48840308,127.548564
너구리,36.64716663,127.1984611
두더지,35.43937806,127.1632613
너구리,35.0976114,126.2449338
청설모,37.6440247,127.3242748
고라니,36.52275276,127.0686196
청설모,35.14894484,127.600989
고라니,36.50753995,126.6415233
고라니,36.5388501,128.4151997
고라니,36.53520011,128.520333
고라니,37.95402748,128.1319885
노루,36.71923341,128.7029163
청설모,35.039167,126.4605449
오소리,35.47142522,126.5942309
두더지,36.51945554,127.0690751
청설모,36.68608329,127.2961556
멧돼지,36.72557509,128.8115357
고라니,36.55244998,127.1083668
다람쥐,37.94747195,128.4055162
멧돼지,35.56275029,127.5959612
고라니,35.35476416,126.8293053
멧돼지,37.89111084,128.2883218
다람쥐,37.91672199,128.7688494
고라니,36.71135549,127.0953472
고라니,35.35687802,126.4885254
노루,36.57891684,129.1850717
멧토끼,37.8890831,128.6754606
두더지,36.68733329,127.2954889
다람쥐,37.99316642,128.7290161
두더지,36.55118331,127.1089112
다람쥐,35.44875024,126.7673503
너구리,35.12800029,126.3247116
너구리,35.20976978,127.1034335
다람쥐,37.89749973,128.3275162
다람쥐,37.85297191,127.7993497
두더지,35.13797263,127.6739334
다람쥐,37.9573886,128.2949328
두더지,36.55284165,127.1072168
고라니,37.81919414,127.7932108
다람쥐,37.95855531,128.6245162
너구리,35.60464745,127.0922697
고라니,36.70744441,127.4677666
고라니,35.27260583,126.488106
두더지,35.33699137,126.6678403
고라니,36.55295276,127.1080918
오소리,36.68783329,127.2939333
고라니,35.36294477,127.4530723
고라니,36.56051108,127.0930723
멧돼지,35.47001133,126.5842114
오소리,37.94111083,128.2781273
집쥐,36.52994442,127.1270723
두더지,37.89049973,128.2869329
멧토끼,36.72890377,126.5778888
집쥐,35.43797246,126.7166836
두더지,36.72874995,127.3592945
멧돼지,37.74413862,127.8997664
고라니,36.56051108,127.0930723
멧돼지,37.90469416,128.2505718
너구리,37.6733358,127.2995555
고라니,37.83941635,127.6355997
고라니,36.55951941,127.0938418
다람쥐,37.99402747,128.1977385
고라니,35.52338913,126.9760724
멧토끼,36.5302488,129.3111795
다람쥐,36.70266673,128.4734886
우수리박쥐,36.65222236,129.065544
두더지,37.95986081,128.1369052
멧돼지,35.2702586,126.482881
고라니,35.20980583,126.3662671
멧돼지,37.96322191,128.0532385
청설모,37.76463857,127.4017387
두더지,36.56122497,127.0980584
고라니,36.72747217,127.3412945
오소리,37.77255523,127.3069609
고라니,35.55844467,126.9811002
두더지,36.40727798,129.1049329
집쥐,37.869333,127.555572
멧돼지,35.27394479,127.3963224
고라니,36.56122497,127.0980584
노루,37.64872197,127.857683
청설모,36.57732775,127.1042168
고라니,35.31003636,126.4443421
멧돼지,36.61891664,127.2361556
고라니,36.57829164,127.104689
고라니,35.17922259,127.3731558
두더지,35.57465025,127.2697501
두더지,36.66419441,127.3520167
노루,35.23427815,127.5385168
너구리,36.65936108,127.3883778
청설모,36.56559021,126.6877938
두더지,36.5798583,127.1057918
고라니,35.47026689,126.5897225
고라니,35.18308367,127.0276892
오소리,35.52936134,126.9131559
너구리,36.65261108,127.3206833
청설모,35.36813923,127.647239
너구리,36.59308607,127.0891696
오소리,35.46735578,126.5815364
너구리,36.44427797,129.1118774
고라니,35.14269483,127.5137112
고라니,36.58997687,126.7422863
노루,36.60029996,127.098764
고라니,37.9023886,128.1492107
멧돼지,35.21042257,127.2002974
고라니,35.46523078,126.5845614
청설모,36.64747219,127.2636556
고라니,35.16288927,127.4438224
고라니,36.60074718,127.0989223
두더지,35.22963925,127.4197391
다람쥐,36.73155557,127.985072
고라니,35.22591694,126.3586282
두더지,36.40413909,129.1050441
멧돼지,37.8029441,127.3139887
두더지,36.61657218,127.1154501
고라니,35.22408368,127.2576835
오소리,37.92686083,128.2889606
고라니,37.64280531,127.7535164
멧돼지,36.63452775,127.2568778
멧돼지,36.61743885,127.1143834
너구리,37.86355524,127.6468497
멧돼지,37.97991642,128.7032939
너구리,35.18448647,127.2294363
멧돼지,35.4776141,126.5138282
너구리,35.29677811,127.262378
두더지,36.38969465,129.0747941
노루,37.97676077,127.788433
족제비,35.46318086,127.4213529
고라니,35.43777809,127.4774696
고라니,37.81372189,127.428822
고라니,36.68721383,127.0697584
고라니,35.0857503,126.3395172
족제비,35.41416692,126.7126003
두더지,36.64619441,127.2687111
다람쥐,36.69710154,129.3389156
고라니,37.71180527,127.5705081
고라니,37.75663856,127.3140443
노루,37.91985802,127.9420968
고라니,35.2043615,127.6422946
고라니,37.89636083,128.1956829
두더지,36.68430552,127.3568778
고라니,37.90991644,128.761155
오소리,35.36844479,127.6676279
다람쥐,37.90730528,128.1989885
멧돼지,35.30123358,126.4011032
고라니,35.47016966,126.5868114
고라니,35.13049481,127.1957391
멧돼지,37.92386083,128.3203495
