지역,발생건수,위도,경도,도로등급구분코드
경기 구리시,1,37.574540275928605,127.1270179346206,103
서울 강북구,1,37.62733730760413,127.01222206222673,103
전남 장성군,1,35.29994698747562,126.78047370310888,103
대구 중구,1,35.87360525036348,128.5800102862269,103
충북 음성군,1,36.99031245791216,127.49988734872468,103
경기 수원시 영통구,1,37.26468825291408,127.08064238352198,103
부산 금정구,1,35.22455257547869,129.0812314192194,103
부산 금정구,1,35.224719213661885,129.08075923640925,103
천안,1,36.74800174028848,127.13059641466126,103
화성,1,37.201218694800254,126.79878265716208,103
인천 남동구,1,37.456603158807305,126.73586498728696,103
충북 음성군,1,36.96154120891703,127.66631656699025,103
화성,1,37.13961335729782,126.7022381909694,103
충남 서산시,1,36.98745910655168,126.35585934010538,103
공주,1,36.52077919002809,127.132880205726,103
경북 경주시,1,35.67011760247738,129.42471447946903,103
화성,1,37.11628653032815,126.90913541207158,103
강원 속초시,1,38.21532327701464,128.59677210747225,103
경남 통영시,1,34.89788425296213,128.4108028864363,103
전남 무안군,1,34.82452621166666,126.48412467401668,103
서울 서초구,1,37.49182608378647,127.01405908713087,103
강원 횡성군,1,37.45576255901436,127.85158988243644,103
서울 양천구,1,37.52856834702774,126.8331312451768,103
공주,1,36.405461793665,127.24842781068575,103
서울 송파구,1,37.49524425727962,127.12018754039222,103
경기 광주시,1,37.350068671254526,127.18593529057796,103
경기 용인시 처인구,1,37.19205998826639,127.18057918304258,103
경기 구리시,1,37.59464911688392,127.13696083154284,103
경기 수원시 팔달구,1,37.27054711233166,126.99512274783052,103
경남 진주시,1,35.203592863412005,128.11512798012762,103
서울 관악구,1,37.465744911008414,126.9577319836512,103
전북 김제시,1,35.799695821862414,126.94800048546678,103
경기 포천시,1,37.89216963217493,127.20711200813024,103
강릉,1,37.789325868292494,128.91492135790293,103
경기 의왕시,1,37.30506999126147,126.95604224205688,103
경기 동두천시,1,37.90924805706256,127.05337656058784,103
경기 양주시,1,37.793816078477946,126.9627221152305,103
세종특별자치시 세종시,1,36.61507605064047,127.28233547143306,103
서울 도봉구,1,37.66100045603202,127.04469014823664,103
서울 영등포구,1,37.52756958020008,126.89498634828117,103
경기 남양주시,1,37.61628632980082,127.1896772905444,103
경북 구미시,1,36.29863126807213,128.22536522899352,103
경기 남양주시,1,37.692891337230655,127.36596343626164,103
경기 성남시 중원구,1,37.45691643198762,127.1664896857095,103
경남 거제시,1,34.88872214617704,128.60267411784582,103
서울 성북구,1,37.60178487315293,127.01244499453398,103
경기 평택시,1,36.99811059426007,127.14258831251269,103
충남 서산시,1,36.9601565265061,126.33627864453295,103
제주특별자치도 제주시,1,33.518346373393065,126.48815509290804,103
울산 울주군,1,35.484886959136695,129.29206552166912,103
강원 철원군,1,38.20227543360998,127.46966041235451,103
상주,1,36.382927005683065,128.24027808372966,103
충북 괴산군,1,36.854198198038766,127.94459843440346,103
광주 광산구,1,35.16029705512851,126.78864311278755,103
인천 미추홀구,1,37.44368691735714,126.6713160927857,103
경기 안성시,1,37.02952849053574,127.42069943628032,103
경기 안성시,1,37.02861193379604,127.42064391206212,103
경기 안성시,1,37.02402911821084,127.41861645994756,103
경기 안성시,1,37.02047394741312,127.4161168020597,103
경기 안성시,1,37.017335445954906,127.4165335173637,103
경기 안성시,1,37.0175576554468,127.41731121374568,103
울산 울주군,1,35.55504268041474,129.15224327347258,103
경기 광주시,1,37.40961731533795,127.20407071722948,103
울산 중구,1,35.56826553255402,129.267704313645,103
경북 구미시,1,36.093104009421324,128.42618530925154,103
경기 남양주시,1,37.704167008080745,127.32627253225166,103
부산 강서구,1,35.0961756903334,128.91416721795747,103
세종특별자치시 세종시,1,36.52777926314324,127.18437506468136,103
충남 예산군,1,36.66950307173587,126.66900421655107,103
경기 안양시 동안구,1,37.383088509287845,126.96889990257348,103
경북 경주시,1,35.70144809389072,129.46965381358265,103
서울 서대문구,1,37.57367535594507,126.91092792720032,103
서울 도봉구,1,37.65144600988826,127.04157961543342,103
경기 안산시 단원구,1,37.33361855307957,126.75911616264044,103
경남 김해시,1,35.194384471250366,128.813229497676,103
경기 안양시 만안구,1,37.42252682765539,126.89518374525996,103
경기 고양시 일산서구,1,37.69476828179009,126.72169298578144,103
당진,1,36.97413157291693,126.59583639169138,103
부산 사상구,1,35.15139274830596,128.9860756572183,103
경기 평택시,1,36.99119395522699,127.09748175790573,103
천안,1,36.80018988054577,127.13065052352027,103
천안,1,36.85571134755452,127.15303571354087,103
서울 강남구,1,37.52693348786988,127.04558279166656,103
대구 북구,1,35.90751785867371,128.57875944906047,103
대구 북구,1,35.906518211962705,128.59131384733982,103
천안,1,36.73333623362532,127.0963501208184,103
경기 안산시 단원구,1,37.32337062136176,126.8051952950435,103
천안,1,36.94264524168523,127.15117236396624,103
경북 경산시,1,35.8945235485019,128.79985006869614,103
전남 진도군,1,34.55627705663056,126.29567670605846,103
전주,1,35.86016315647506,127.0827082750093,103
경기 김포시,1,37.67296278875131,126.57590232380036,103
서울 성북구,1,37.60795117143423,127.03360941926712,103
충남 청양군,1,36.390180365657535,126.93815245790668,103
경기 고양시 일산동구,1,37.701214182154615,126.84654169553828,103
전주,1,35.85933053803206,127.11792716101176,103
화성,1,37.2228298328987,126.94743427598203,103
전북 정읍시,1,35.6678208773978,126.8429028163149,103
순천,1,34.953139692675684,127.51916276533488,103
경기 안성시,1,37.0977138539591,127.37545187542452,103
경기 안성시,1,37.099241469427234,127.37670171121005,103
경기 김포시,1,37.63585861051393,126.71041797999185,103
경기 의정부시,1,37.70116229472536,127.04877192702206,103
인천 계양구,1,37.52781629632285,126.71339295840396,103
경기 수원시 권선구,1,37.26110442925982,127.02925858614496,103
경기 이천시,1,37.14126640946608,127.50004969879816,103
경기 성남시 중원구,1,37.43189173654851,127.1685179819074,103
경기 광주시,1,37.337767080372565,127.32153358718256,103
강원 속초시,1,38.2041023205018,128.59146742293962,103
전남 고흥군,1,34.6585308170927,127.24386276128614,103
경기 김포시,1,37.58958406337684,126.57454368798794,103
경기 남양주시,1,37.7167739041408,127.1805086101459,103
경기 안산시 상록구,1,37.29981914182894,126.87299491133864,103
충남 아산시,1,36.74697305102696,127.07254648562976,103
경기 김포시,1,37.74295343154852,126.53104363820088,103
대구 달서구,1,35.838691801042806,128.5297660093686,103
경기 용인시 기흥구,1,37.27346550682984,127.11069477285852,103
대전,1,36.36630206290312,127.37319469881348,103
충남 아산시,1,36.82090742559651,127.00888392904136,103
부여,1,36.23961408223465,126.87755119032568,103
경기 안성시,1,37.07971708703465,127.43322457946708,103
전북 완주군,1,35.856554057409234,127.17306086787806,103
전북 완주군,1,35.859303746703546,127.17408847499776,103
전북 완주군,1,35.859970343416656,127.17464395998095,103
전북 완주군,1,35.86580284506577,127.16697786969084,103
전북 완주군,1,35.866636056872146,127.16572796678878,103
전북 완주군,1,35.86763592174691,127.16483913617512,103
전북 완주군,1,35.870496672794765,127.1638113806925,103
제주특별자치도 제주시,1,33.542596441665125,126.6679989156284,103
경기 평택시,1,36.99535997628357,127.08962129118234,103
부산 금정구,1,35.24188393008362,129.08461950940946,103
충남 아산시,1,36.82560207528473,127.05226849852625,103
경기 광명시,1,37.44666254449489,126.88223988094022,103
화성,1,37.18291618756805,126.84511199704956,103
천안,1,36.934674638162406,127.18755795912352,103
함평,1,35.03611350256744,126.55980676968288,103
세종특별자치시 세종시,1,36.59369002215185,127.29811232247228,103
경기 수원시 권선구,1,37.23824507671426,126.97254251590874,103
충남 아산시,1,36.78654920719708,126.9378361796455,103
전남 담양군,1,35.29131144740081,126.91676655096543,103
경기 광주시,1,37.409868393353904,127.26489813137952,103
당진,1,36.879368898653,126.8015690373022,103
경기 안성시,1,36.919122011749664,127.24571944260668,103
진천,1,36.925069269309546,127.44075601019804,103
화성,1,37.237021027704856,126.86213661249126,103
경기 평택시,1,37.08721010111946,127.09770127581508,103
전남 신안군,1,34.88582169185185,126.3136393157162,103
당진,1,36.92938958813141,126.74323998498802,103
경기 고양시 일산동구,1,37.6456083593044,126.76288479397816,103
서울 광진구,1,37.54968171357668,127.10057678079453,103
경기 구리시,1,37.6300058236448,127.13184920075304,103
경기 남양주시,1,37.6613097302283,127.25044783990052,103
경기 파주시,1,37.80720144674315,126.85873191227331,103
충북 청주시 청원구,1,36.7376499674397,127.5788591058315,103
원주,1,37.39102030854935,127.84575902022576,103
경기 양주시,1,37.8118688341095,126.9300581258624,103
전남 고흥군,1,34.6046782510196,127.37257425999942,103
경북 구미시,1,36.0864646145791,128.35635878119612,103
화성,1,37.20466738040712,127.0592850370872,103
충북 청주시 청원구,1,36.75095275338069,127.51483710948354,103
충남 아산시,1,36.70472658670228,126.98436170597542,103
경기 용인시 처인구,1,37.20275365187582,127.20913166804702,103
경기 김포시,1,37.60366922383461,126.77338495568748,103
홍천,1,37.67400921932377,127.606968298898,103
울산 남구,1,35.53771378066249,129.27781535003578,103
제주특별자치도 서귀포시,1,33.38825428633541,126.72969117774036,103
충남 계룡시,1,36.28683697782709,127.2380709165092,103
경북 영주시,1,36.86068069211375,128.5322641579,103
경기 포천시,1,37.78779199789226,127.1252063961315,103
공주,1,36.6360428935497,127.12282246522906,103
울산 울주군,1,35.509438563363176,129.23676443765532,103
경남 고성군,1,34.97642654069913,128.187710547238,103
경북 문경시,1,36.74855123810365,128.31812125210703,103
경북 문경시,1,36.7495511434593,128.31948220400537,103
경북 문경시,1,36.7695486819699,128.3165096845328,103
경북 문경시,1,36.77529758873056,128.2951782247378,103
경북 문경시,1,36.775158673177216,128.2928728937947,103
경기 가평군,1,38.02396343786222,127.44300169839164,103
경북 문경시,1,36.79748750881812,128.19649258294766,103
경북 문경시,1,36.79720964422273,128.19007653883597,103
경북 문경시,1,36.7975984618317,128.18877109704746,103
경북 문경시,1,36.7541030550725,128.1544423091784,103
서울 서대문구,1,37.582479989261046,126.91934352173836,103
충남 예산군,1,36.586959833651605,126.8031879321692,103
보은,1,36.44838453660663,127.86989490048758,103
전북 익산시,1,35.94123469066071,126.96235651744496,103
경기 부천시,1,37.46871430964393,126.82068970470816,103
서울 중구,1,37.55245754312965,127.0118075779722,103
인천 중구,1,37.4580177867479,126.6309585211364,103
경기 광명시,1,37.46096641480008,126.88543361002736,103
경남 거제시,1,34.860670357618794,128.62845024564848,103
논산,1,36.212872713962525,127.1860223426549,103
경기 고양시 일산서구,1,37.67141014980032,126.72866518803448,103
서울 성동구,1,37.55062517483831,127.05274808270912,103
부산 해운대구,1,35.203833475219106,129.1175619409597,103
서울 구로구,1,37.49473947352784,126.85182482197614,103
공주,1,36.626627382430335,127.12393372749736,103
경기 남양주시,1,37.58953983626206,127.20314897172752,103
인천 남동구,1,37.45318630980385,126.70225725160476,103
인천 중구,1,37.45829522865542,126.61393239824837,103
경기 양주시,1,37.7946775581216,126.98880287134077,103
충남 아산시,1,36.79532463339808,126.8649263175269,103
충남 아산시,1,36.81118481555992,126.9208371469046,103
세종특별자치시 세종시,1,36.51061604886481,127.2620069651904,103
충북 충주시,1,37.07350495876266,127.93945370116036,103
충북 음성군,1,36.96228797902447,127.49494417596742,103
충북 음성군,1,36.96109371649995,127.49699956712824,103
충북 음성군,1,36.95992721825592,127.49849945552891,103
충북 음성군,1,36.95945506529062,127.49916607128544,103
충북 음성군,1,36.95898291485978,127.49997156253794,103
충북 음성군,1,36.89993930445758,127.76222576099516,103
경기 안양시 만안구,1,37.39314202324481,126.92340404786292,103
경기 안산시 상록구,1,37.31101168025877,126.84252534044668,103
경기 의정부시,1,37.73924117695232,127.05968642873307,103
전남 장흥군,1,34.48329638935679,126.9444507530115,103
전남 고흥군,1,34.610260824319724,127.36657468228942,103
경기 수원시 장안구,1,37.29418292449346,126.98378985072932,103
서울 은평구,1,37.58517374257736,126.89923429724244,103
충북 음성군,1,36.90532791283592,127.78227923344868,103
인천 서구,1,37.57033822133858,126.67617317714674,103
인천 서구,1,37.57006059631675,126.68283919994636,103
인천 서구,1,37.57025504972101,126.6846723485998,103
인천 서구,1,37.57022730852279,126.68653327857172,103
인천 서구,1,37.57064410321423,126.69656006445354,103
인천 서구,1,37.57078300340427,126.69814323911793,103
인천 서구,1,37.57069970254633,126.69939311928889,103
인천 계양구,1,37.57075527015836,126.70044857010964,103
인천 계양구,1,37.57092197300027,126.70361492257544,103
인천 계양구,1,37.57222784052333,126.7300011956694,103
인천 계양구,1,37.57242232230269,126.7334175229686,103
인천 계양구,1,37.57270016301108,126.73883365248564,103
인천 계양구,1,37.57278357160286,126.74361096104565,103
인천 계양구,1,37.57281139765403,126.7464995668663,103
인천 계양구,1,37.57303368070231,126.75141574684484,103
인천 계양구,1,37.58192184588233,126.77158019188975,103
인천 계양구,1,37.58294952311767,126.77296891601098,103
전주,1,35.82497356097145,127.11945569881296,103
서울 강남구,1,37.49018873664,127.08819080094172,103
서울 강남구,1,37.47049701212114,127.10593963507374,103
